call-detector,mixup-alpha,secondary-label-weights,valid2020,freefield1010,grouped-by-author,cnn,epoch,f1-score,timestamp
nc,0.5,0.6,1,1,1,resnest50,97,0.3885,20220316050232.pth
nc,0.5,0.6,1,1,1,resnest50,99,0.3917,20220316051552.pth
nc,5,0.6,0,1,1,resnest50,40,0.3905,20220316094747.pth
nc,5,0.6,0,1,1,resnest50,45,0.3962,20220316102048.pth
nc,5,0.6,0,1,1,resnest50,48,0.3946,20220316104032.pth
nc,5,0.6,0,1,1,resnest50,50,0.3884,20220316105342.pth
nc,5,0.6,0,1,1,resnest50,51,0.3898,20220316110017.pth
nc,5,0.6,0,1,1,resnest50,53,0.3935,20220316111326.pth
nc,5,0.6,0,1,1,resnest50,54,0.3953,20220316111959.pth
nc,5,0.6,0,1,1,resnest50,55,0.3916,20220316112634.pth
nc,5,0.6,0,1,1,resnest50,56,0.3897,20220316113308.pth
nc,5,0.6,0,1,1,resnest50,57,0.4002,20220316113943.pth
nc,5,0.6,0,1,1,resnest50,58,0.3962,20220316114618.pth
nc,5,0.6,0,1,1,resnest50,59,0.4042,20220316115250.pth
nc,5,0.6,0,1,1,resnest50,60,0.3937,20220316115926.pth
nc,5,0.6,0,1,1,resnest50,62,0.3876,20220316121236.pth
nc,5,0.6,0,1,1,resnest50,63,0.3953,20220316121912.pth
nc,5,0.6,0,1,1,resnest50,64,0.3899,20220316122547.pth
nc,5,0.6,0,1,1,resnest50,66,0.3971,20220316123859.pth
nc,5,0.6,0,1,1,resnest50,67,0.3992,20220316124534.pth
nc,5,0.6,0,1,1,resnest50,68,0.4057,20220316125210.pth
nc,5,0.6,0,1,1,resnest50,69,0.4014,20220316125844.pth
nc,5,0.6,0,1,1,resnest50,70,0.4032,20220316130520.pth
nc,5,0.6,0,1,1,resnest50,71,0.3985,20220316131155.pth
nc,5,0.6,0,1,1,resnest50,72,0.3996,20220316131833.pth
nc,5,0.6,0,1,1,resnest50,73,0.3957,20220316132516.pth
nc,5,0.6,0,1,1,resnest50,74,0.4031,20220316133158.pth
nc,5,0.6,0,1,1,resnest50,75,0.4015,20220316133838.pth
nc,5,0.6,0,1,1,resnest50,76,0.4018,20220316134514.pth
nc,5,0.6,0,1,1,resnest50,77,0.3959,20220316135150.pth
nc,5,0.6,0,1,1,resnest50,78,0.4104,20220316135828.pth
nc,5,0.6,0,1,1,resnest50,79,0.4016,20220316140503.pth
nc,5,0.6,0,1,1,resnest50,80,0.4065,20220316141138.pth
nc,5,0.6,0,1,1,resnest50,81,0.4003,20220316141820.pth
nc,5,0.6,0,1,1,resnest50,82,0.4054,20220316142456.pth
nc,5,0.6,0,1,1,resnest50,83,0.4012,20220316143133.pth
nc,5,0.6,0,1,1,resnest50,84,0.4039,20220316143811.pth
nc,5,0.6,0,1,1,resnest50,85,0.4022,20220316144447.pth
nc,5,0.6,0,1,1,resnest50,86,0.409,20220316145123.pth
nc,5,0.6,0,1,1,resnest50,87,0.4006,20220316145758.pth
nc,5,0.6,0,1,1,resnest50,88,0.4087,20220316150432.pth
nc,5,0.6,0,1,1,resnest50,89,0.4077,20220316151109.pth
nc,5,0.6,0,1,1,resnest50,90,0.4054,20220316151744.pth
nc,5,0.6,0,1,1,resnest50,91,0.4059,20220316152421.pth
nc,5,0.6,0,1,1,resnest50,92,0.4013,20220316153058.pth
nc,5,0.6,0,1,1,resnest50,93,0.4055,20220316153734.pth
nc,5,0.6,0,1,1,resnest50,94,0.3999,20220316154414.pth
nc,5,0.6,0,1,1,resnest50,95,0.3997,20220316155056.pth
nc,5,0.6,0,1,1,resnest50,96,0.4013,20220316155739.pth
nc,5,0.6,0,1,1,resnest50,97,0.4026,20220316160422.pth
nc,5,0.6,0,1,1,resnest50,98,0.4019,20220316161105.pth
nc,5,0.6,0,1,1,resnest50,99,0.4075,20220316161747.pth
nc,0.5,0.6,1,0,0,resnest50,-1,0.5285,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.537,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5389,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5269,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5307,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5424,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5285,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5287,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5491,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5325,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5471,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5465,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5325,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5419,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5368,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.544,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5457,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5389,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5384,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5299,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.54,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5369,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5273,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5343,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5434,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5454,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5367,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5368,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5402,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5388,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5283,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5278,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5401,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5321,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5388,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5445,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5469,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5456,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5355,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5455,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5395,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5421,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5429,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5412,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5398,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5331,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5342,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5381,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5424,x
nc,0.5,0.6,1,0,0,resnest50,-1,0.5406,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3802,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3926,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3897,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.389,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3792,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3787,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3846,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3988,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3799,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3898,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3872,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.382,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3781,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3826,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3946,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3878,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3915,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3811,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3838,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3806,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3844,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3957,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.394,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3841,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3861,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3859,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3799,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3781,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3893,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3911,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3847,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3947,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3883,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3815,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3979,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3966,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3863,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3933,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3843,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3959,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3974,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3943,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3947,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3919,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3984,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3893,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3941,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3828,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3936,x
nc,0.5,0.6,0,1,1,resnest50,-1,0.3991,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3865,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3745,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3963,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3717,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3715,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3749,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3878,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3738,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3716,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3792,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3735,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3855,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3771,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3782,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3712,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3775,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3744,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3842,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3736,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.383,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3729,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3766,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3809,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.372,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3752,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3795,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3904,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3831,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3823,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3896,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3885,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3718,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3748,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3837,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3737,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3826,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3708,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3771,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3764,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3848,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3734,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3806,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3769,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3794,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3813,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3768,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3792,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3799,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3713,x
nc,0.5,0.6,1,0,1,resnest50,-1,0.3842,x
nc,5,0.6,0,1,0,resnest50,-1,0.5221,x
nc,5,0.6,0,1,0,resnest50,-1,0.52,x
nc,5,0.6,0,1,0,resnest50,-1,0.5195,x
nc,5,0.6,0,1,0,resnest50,-1,0.5409,x
nc,5,0.6,0,1,0,resnest50,-1,0.533,x
nc,5,0.6,0,1,0,resnest50,-1,0.5384,x
nc,5,0.6,0,1,0,resnest50,-1,0.5276,x
nc,5,0.6,0,1,0,resnest50,-1,0.5409,x
nc,5,0.6,0,1,0,resnest50,-1,0.5341,x
nc,5,0.6,0,1,0,resnest50,-1,0.5339,x
nc,5,0.6,0,1,0,resnest50,-1,0.533,x
nc,5,0.6,0,1,0,resnest50,-1,0.5343,x
nc,5,0.6,0,1,0,resnest50,-1,0.5287,x
nc,5,0.6,0,1,0,resnest50,-1,0.5334,x
nc,5,0.6,0,1,0,resnest50,-1,0.5317,x
nc,5,0.6,0,1,0,resnest50,-1,0.5299,x
nc,5,0.6,0,1,0,resnest50,-1,0.5451,x
nc,5,0.6,0,1,0,resnest50,-1,0.5417,x
nc,5,0.6,0,1,0,resnest50,-1,0.5359,x
nc,5,0.6,0,1,0,resnest50,-1,0.5465,x
nc,5,0.6,0,1,0,resnest50,-1,0.5439,x
nc,5,0.6,0,1,0,resnest50,-1,0.5439,x
nc,5,0.6,0,1,0,resnest50,-1,0.5449,x
nc,5,0.6,0,1,0,resnest50,-1,0.5397,x
nc,5,0.6,0,1,0,resnest50,-1,0.5385,x
nc,5,0.6,0,1,0,resnest50,-1,0.5435,x
nc,5,0.6,0,1,0,resnest50,-1,0.5442,x
nc,5,0.6,0,1,0,resnest50,-1,0.5314,x
nc,5,0.6,0,1,0,resnest50,-1,0.5393,x
nc,5,0.6,0,1,0,resnest50,-1,0.547,x
nc,5,0.6,0,1,0,resnest50,-1,0.5416,x
nc,5,0.6,0,1,0,resnest50,-1,0.5494,x
nc,5,0.6,0,1,0,resnest50,-1,0.538,x
nc,5,0.6,0,1,0,resnest50,-1,0.5358,x
nc,5,0.6,0,1,0,resnest50,-1,0.5465,x
nc,5,0.6,0,1,0,resnest50,-1,0.5413,x
nc,5,0.6,0,1,0,resnest50,-1,0.5432,x
nc,5,0.6,0,1,0,resnest50,-1,0.5401,x
nc,5,0.6,0,1,0,resnest50,-1,0.5432,x
nc,5,0.6,0,1,0,resnest50,-1,0.5404,x
nc,5,0.6,0,1,0,resnest50,-1,0.5453,x
nc,5,0.6,0,1,0,resnest50,-1,0.5472,x
nc,5,0.6,0,1,0,resnest50,-1,0.5406,x
nc,5,0.6,0,1,0,resnest50,-1,0.5444,x
nc,5,0.6,0,1,0,resnest50,-1,0.5429,x
nc,5,0.6,0,1,0,resnest50,-1,0.546,x
nc,5,0.6,0,1,0,resnest50,-1,0.5348,x
nc,5,0.6,0,1,0,resnest50,-1,0.5444,x
nc,5,0.6,0,1,0,resnest50,-1,0.5512,x
nc,5,0.6,0,1,0,resnest50,-1,0.5521,x
nc,5,0.6,1,0,0,resnest50,-1,0.5223,x
nc,5,0.6,1,0,0,resnest50,-1,0.5212,x
nc,5,0.6,1,0,0,resnest50,-1,0.5286,x
nc,5,0.6,1,0,0,resnest50,-1,0.5307,x
nc,5,0.6,1,0,0,resnest50,-1,0.5197,x
nc,5,0.6,1,0,0,resnest50,-1,0.5268,x
nc,5,0.6,1,0,0,resnest50,-1,0.5289,x
nc,5,0.6,1,0,0,resnest50,-1,0.5365,x
nc,5,0.6,1,0,0,resnest50,-1,0.5281,x
nc,5,0.6,1,0,0,resnest50,-1,0.5242,x
nc,5,0.6,1,0,0,resnest50,-1,0.5178,x
nc,5,0.6,1,0,0,resnest50,-1,0.5238,x
nc,5,0.6,1,0,0,resnest50,-1,0.5324,x
nc,5,0.6,1,0,0,resnest50,-1,0.5371,x
nc,5,0.6,1,0,0,resnest50,-1,0.5136,x
nc,5,0.6,1,0,0,resnest50,-1,0.5216,x
nc,5,0.6,1,0,0,resnest50,-1,0.5466,x
nc,5,0.6,1,0,0,resnest50,-1,0.5284,x
nc,5,0.6,1,0,0,resnest50,-1,0.5384,x
nc,5,0.6,1,0,0,resnest50,-1,0.5254,x
nc,5,0.6,1,0,0,resnest50,-1,0.5347,x
nc,5,0.6,1,0,0,resnest50,-1,0.5363,x
nc,5,0.6,1,0,0,resnest50,-1,0.5284,x
nc,5,0.6,1,0,0,resnest50,-1,0.5416,x
nc,5,0.6,1,0,0,resnest50,-1,0.53,x
nc,5,0.6,1,0,0,resnest50,-1,0.5347,x
nc,5,0.6,1,0,0,resnest50,-1,0.532,x
nc,5,0.6,1,0,0,resnest50,-1,0.5389,x
nc,5,0.6,1,0,0,resnest50,-1,0.5259,x
nc,5,0.6,1,0,0,resnest50,-1,0.5276,x
nc,5,0.6,1,0,0,resnest50,-1,0.5306,x
nc,5,0.6,1,0,0,resnest50,-1,0.5385,x
nc,5,0.6,1,0,0,resnest50,-1,0.5307,x
nc,5,0.6,1,0,0,resnest50,-1,0.5266,x
nc,5,0.6,1,0,0,resnest50,-1,0.5351,x
nc,5,0.6,1,0,0,resnest50,-1,0.54,x
nc,5,0.6,1,0,0,resnest50,-1,0.5444,x
nc,5,0.6,1,0,0,resnest50,-1,0.533,x
nc,5,0.6,1,0,0,resnest50,-1,0.5269,x
nc,5,0.6,1,0,0,resnest50,-1,0.5352,x
nc,5,0.6,1,0,0,resnest50,-1,0.5371,x
nc,5,0.6,1,0,0,resnest50,-1,0.5334,x
nc,5,0.6,1,0,0,resnest50,-1,0.5304,x
nc,5,0.6,1,0,0,resnest50,-1,0.5329,x
nc,5,0.6,1,0,0,resnest50,-1,0.5302,x
nc,5,0.6,1,0,0,resnest50,-1,0.5307,x
nc,5,0.6,1,0,0,resnest50,-1,0.5259,x
nc,5,0.6,1,0,0,resnest50,-1,0.5372,x
nc,5,0.6,1,0,0,resnest50,-1,0.5372,x
nc,5,0.6,1,0,0,resnest50,-1,0.5346,x
nc,5,0.6,1,1,0,resnest50,-1,0.5325,x
nc,5,0.6,1,1,0,resnest50,-1,0.5387,x
nc,5,0.6,1,1,0,resnest50,-1,0.5341,x
nc,5,0.6,1,1,0,resnest50,-1,0.5537,x
nc,5,0.6,1,1,0,resnest50,-1,0.5353,x
nc,5,0.6,1,1,0,resnest50,-1,0.5364,x
nc,5,0.6,1,1,0,resnest50,-1,0.5508,x
nc,5,0.6,1,1,0,resnest50,-1,0.5408,x
nc,5,0.6,1,1,0,resnest50,-1,0.5459,x
nc,5,0.6,1,1,0,resnest50,-1,0.5429,x
nc,5,0.6,1,1,0,resnest50,-1,0.5511,x
nc,5,0.6,1,1,0,resnest50,-1,0.5389,x
nc,5,0.6,1,1,0,resnest50,-1,0.5405,x
nc,5,0.6,1,1,0,resnest50,-1,0.5514,x
nc,5,0.6,1,1,0,resnest50,-1,0.536,x
nc,5,0.6,1,1,0,resnest50,-1,0.5454,x
nc,5,0.6,1,1,0,resnest50,-1,0.5508,x
nc,5,0.6,1,1,0,resnest50,-1,0.5454,x
nc,5,0.6,1,1,0,resnest50,-1,0.5435,x
nc,5,0.6,1,1,0,resnest50,-1,0.5548,x
nc,5,0.6,1,1,0,resnest50,-1,0.5489,x
nc,5,0.6,1,1,0,resnest50,-1,0.543,x
nc,5,0.6,1,1,0,resnest50,-1,0.5574,x
nc,5,0.6,1,1,0,resnest50,-1,0.5586,x
nc,5,0.6,1,1,0,resnest50,-1,0.5608,x
nc,5,0.6,1,1,0,resnest50,-1,0.5399,x
nc,5,0.6,1,1,0,resnest50,-1,0.5548,x
nc,5,0.6,1,1,0,resnest50,-1,0.5527,x
nc,5,0.6,1,1,0,resnest50,-1,0.5471,x
nc,5,0.6,1,1,0,resnest50,-1,0.5504,x
nc,5,0.6,1,1,0,resnest50,-1,0.5543,x
nc,5,0.6,1,1,0,resnest50,-1,0.5476,x
nc,5,0.6,1,1,0,resnest50,-1,0.553,x
nc,5,0.6,1,1,0,resnest50,-1,0.5534,x
nc,5,0.6,1,1,0,resnest50,-1,0.5555,x
nc,5,0.6,1,1,0,resnest50,-1,0.5547,x
nc,5,0.6,1,1,0,resnest50,-1,0.5473,x
nc,5,0.6,1,1,0,resnest50,-1,0.5438,x
nc,5,0.6,1,1,0,resnest50,-1,0.5512,x
nc,5,0.6,1,1,0,resnest50,-1,0.549,x
nc,5,0.6,1,1,0,resnest50,-1,0.5467,x
nc,5,0.6,1,1,0,resnest50,-1,0.5485,x
nc,5,0.6,1,1,0,resnest50,-1,0.5505,x
nc,5,0.6,1,1,0,resnest50,-1,0.5547,x
nc,5,0.6,1,1,0,resnest50,-1,0.5451,x
nc,5,0.6,1,1,0,resnest50,-1,0.5485,x
nc,5,0.6,1,1,0,resnest50,-1,0.5562,x
nc,5,0.6,1,1,0,resnest50,-1,0.5568,x
nc,5,0.6,1,1,0,resnest50,-1,0.555,x
nc,5,0.6,1,1,0,resnest50,-1,0.5442,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5635,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5615,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5624,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5617,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5708,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5737,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.565,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5675,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5677,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5668,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5633,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5646,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5681,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5637,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5675,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5621,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5799,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5775,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5768,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5736,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5749,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5794,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5679,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5754,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5753,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5685,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5728,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5769,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5711,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5704,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5665,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5683,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.567,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5677,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5719,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5796,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5669,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5679,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5737,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5709,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.569,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5728,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5698,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5763,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.573,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.57,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5769,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5676,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.582,x
nnc,0.5,0.6,0,1,0,resnest50,-1,0.5649,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5619,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5699,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5673,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5727,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5694,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.561,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5636,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.567,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5738,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5695,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5737,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5613,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5691,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.564,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5638,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5697,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5697,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5788,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5795,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5762,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5685,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5629,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5648,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5645,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5663,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5629,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5682,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5745,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5687,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5758,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.57,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5643,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5616,x
nnc,0.5,0.6,1,0,0,resnest50,-1,0.5676,x
